Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,AhAkku,AhLad,AhEla,AhStep,Energie,WhStep,Spannung,Strom,Temp
2,CHA,09:40.3,1.05E+08,1866802,0,0,TBA_SC,0,0.39930379,9.925598359,8.713694964,0.282768895,7.297893016,1.158638712,4.097866826,0.103367096,27.625
2,CHA,09:50.3,1.05E+08,1876764,0,0,TBA_SC,0,0.39958152,9.925876088,8.713694964,0.283046624,7.299031061,1.159776757,4.097501206,0.099119133,27.625
2,CHA,10:00.3,1.05E+08,1886779,0,0,TBA_SC,0,0.399863036,9.926157604,8.713694964,0.28332814,7.300184646,1.160930342,4.097866826,0.101951108,27.5625
2,CHA,10:10.3,1.05E+08,1896768,0,0,TBA_SC,0,0.400141239,9.926435807,8.713694964,0.283606343,7.301324684,1.16207038,4.097866826,0.096287158,27.5625
2,CHA,10:20.3,1.05E+08,1906805,0,0,TBA_SC,0,0.400409931,9.926704499,8.713694964,0.283875035,7.302425711,1.163171407,4.097501206,0.096287158,27.5625
2,CHA,10:30.3,1.05E+08,1916756,0,0,TBA_SC,0,0.400670774,9.926965342,8.713694964,0.284135878,7.303494572,1.164240268,4.097135586,0.093455183,27.5625
2,CHA,10:40.3,1.05E+08,1926780,0,0,TBA_SC,0,0.400924998,9.927219566,8.713694964,0.284390103,7.304536321,1.165282017,4.097501206,0.090623207,27.5625
2,CHA,10:50.3,1.05E+08,1936801,0,0,TBA_SC,0,0.401175331,9.927469899,8.713694964,0.284640435,7.305562128,1.166307824,4.097866826,0.090623207,27.5625
2,CHA,11:00.3,1.05E+08,1946797,0,0,TBA_SC,0,0.401430358,9.927724926,8.713694964,0.284895462,7.306607186,1.167352882,4.098232446,0.093455183,27.5625
2,CHA,11:10.3,1.05E+08,1956753,0,0,TBA_SC,0,0.4016879,9.927982468,8.713694964,0.285153004,7.307662576,1.168408272,4.097866826,0.093455183,27.5625
2,CHA,11:20.3,1.05E+08,1966793,0,0,TBA_SC,0,0.401947347,9.928241915,8.713694964,0.285412451,7.308725765,1.16947146,4.098232446,0.092039195,27.5625
2,CHA,11:24.0,1.05E+08,1970467,0,0,TBA_SC,0,0.402036909,9.928331476,8.713694964,0.285502013,7.309092789,1.169838485,4.097866826,0.084959257,27.5625
2,CHA,11:30.3,1.05E+08,1976765,0,0,TBA_SC,0,0.402187618,9.928482186,8.713694964,0.285652722,7.309710332,1.170456027,4.096769967,0.086375245,27.5625
2,CHA,11:40.3,1.05E+08,1986775,0,0,TBA_SC,0,0.402430427,9.928724995,8.713694964,0.285895531,7.310705274,1.171450969,4.097501206,0.086375245,27.5625
2,CHA,11:50.3,1.05E+08,1996769,0,0,TBA_SC,0,0.402676294,9.928970862,8.713694964,0.286141398,7.311712788,1.172458484,4.098232446,0.087791232,27.5625
2,CHA,12:00.3,1.05E+08,2006799,0,0,TBA_SC,0,0.402910087,9.929204654,8.713694964,0.286375191,7.312670821,1.173416517,4.097866826,0.083543269,27.5625
2,CHA,12:10.3,1.05E+08,2016747,0,0,TBA_SC,0,0.403146009,9.929440576,8.713694964,0.286611114,7.313637571,1.174383266,4.097866826,0.086375245,27.5
2,CHA,12:20.3,1.05E+08,2026796,0,0,TBA_SC,0,0.403385472,9.92968004,8.713694964,0.286850577,7.314618822,1.175364518,4.097501206,0.086375245,27.5
2,CHA,12:30.3,1.05E+08,2036766,0,0,TBA_SC,0,0.403626277,9.929920844,8.713694964,0.287091381,7.315605608,1.176351304,4.098232446,0.084959257,27.5
2,CHA,12:40.3,1.05E+08,2046800,0,0,TBA_SC,0,0.403853195,9.930147762,8.713694964,0.287318299,7.316535483,1.177281179,4.097866826,0.079295306,27.5
2,CHA,12:50.3,1.05E+08,2056780,0,0,TBA_SC,0,0.404074638,9.930369204,8.713694964,0.287539742,7.317442921,1.178188617,4.097501206,0.079295306,27.5
2,CHA,13:00.3,1.05E+08,2066753,0,0,TBA_SC,0,0.404293529,9.930588095,8.713694964,0.287758633,7.31833988,1.179085576,4.097866826,0.077879319,27.5
2,CHA,13:10.3,1.05E+08,2076775,0,0,TBA_SC,0,0.40452405,9.930818616,8.713694964,0.287989154,7.319284459,1.180030154,4.097866826,0.086375245,27.5
2,CHA,13:20.3,1.05E+08,2086794,0,0,TBA_SC,0,0.404763213,9.931057779,8.713694964,0.288228317,7.320264542,1.181010238,4.098232446,0.086375245,27.5
2,CHA,13:30.3,1.05E+08,2096788,0,0,TBA_SC,0,0.404997414,9.93129198,8.713694964,0.288462518,7.321224258,1.181969954,4.098598066,0.084959257,27.5
2,CHA,13:40.3,1.05E+08,2106746,0,0,TBA_SC,0,0.405219503,9.931514069,8.713694964,0.288684607,7.322134365,1.182880061,4.098598066,0.079295306,27.5
2,CHA,13:50.3,1.05E+08,2116790,0,0,TBA_SC,0,0.405436624,9.93173119,8.713694964,0.288901728,7.32302409,1.183769786,4.097501206,0.076463331,27.4375
2,CHA,14:00.3,1.05E+08,2126803,0,0,TBA_SC,0,0.405652029,9.931946594,8.713694964,0.289117133,7.323906743,1.184652439,4.097501206,0.076463331,27.4375
2,CHA,14:10.3,1.05E+08,2136785,0,0,TBA_SC,0,0.405867308,9.932161874,8.713694964,0.289332412,7.324788931,1.185534627,4.097866826,0.076463331,27.5
2,CHA,14:20.3,1.05E+08,2146752,0,0,TBA_SC,0,0.406075266,9.932369832,8.713694964,0.28954037,7.325641122,1.186386818,4.097866826,0.075047344,27.5
2,CHA,14:30.3,1.05E+08,2156797,0,0,TBA_SC,0,0.406282628,9.932577194,8.713694964,0.289747732,7.326490874,1.18723657,4.097501206,0.072215368,27.5
2,CHA,14:40.3,1.05E+08,2166777,0,0,TBA_SC,0,0.406486654,9.93278122,8.713694964,0.289951758,7.327326947,1.188072643,4.097501206,0.073631356,27.4375
2,CHA,14:50.3,1.05E+08,2176782,0,0,TBA_SC,0,0.406690738,9.932985305,8.713694964,0.290155843,7.328163222,1.188908918,4.097866826,0.075047344,27.5
2,CHA,15:00.3,1.05E+08,2186799,0,0,TBA_SC,0,0.406894546,9.933189113,8.713694964,0.290359651,7.328998397,1.189744093,4.097501206,0.070799381,27.4375
2,CHA,15:10.3,1.05E+08,2196762,0,0,TBA_SC,0,0.407092632,9.933387199,8.713694964,0.290557736,7.329810112,1.190555808,4.097501206,0.072215368,27.4375
2,CHA,15:20.3,1.05E+08,2206797,0,0,TBA_SC,0,0.407295792,9.933590359,8.713694964,0.290760897,7.330642621,1.191388317,4.097501206,0.070799381,27.5
2,CHA,15:30.3,1.05E+08,2216756,0,0,TBA_SC,0,0.407492678,9.933787245,8.713694964,0.290957782,7.331449445,1.192195141,4.097866826,0.070799381,27.5
2,CHA,15:40.3,1.05E+08,2226784,0,0,TBA_SC,0,0.407690085,9.933984652,8.713694964,0.291155189,7.332258378,1.193004074,4.097866826,0.070799381,27.4375
2,CHA,15:50.3,1.05E+08,2236802,0,0,TBA_SC,0,0.407884519,9.934179086,8.713694964,0.291349624,7.333055116,1.193800812,4.097501206,0.069383393,27.4375
2,CHA,16:00.3,1.05E+08,2246759,0,0,TBA_SC,0,0.408085874,9.934380441,8.713694964,0.291550978,7.333880228,1.194625924,4.098232446,0.073631356,27.5
2,CHA,16:10.3,1.05E+08,2256793,0,0,TBA_SC,0,0.408287284,9.934581851,8.713694964,0.291752388,7.334705596,1.195451292,4.098232446,0.070799381,27.5
2,CHA,16:20.3,1.05E+08,2266799,0,0,TBA_SC,0,0.408482353,9.93477692,8.713694964,0.291947458,7.335504994,1.19625069,4.097866826,0.067967406,27.5
2,CHA,16:30.3,1.05E+08,2276790,0,0,TBA_SC,0,0.408666151,9.934960718,8.713694964,0.292131256,7.33625818,1.197003876,4.098232446,0.066551418,27.5
2,CHA,16:40.3,1.05E+08,2286777,0,0,TBA_SC,0,0.408846441,9.935141008,8.713694964,0.292311545,7.336996973,1.197742669,4.097866826,0.06513543,27.5
2,CHA,16:50.3,1.05E+08,2296753,0,0,TBA_SC,0,0.40902576,9.935320327,8.713694964,0.292490864,7.337731768,1.198477464,4.097501206,0.06513543,27.5
2,CHA,17:00.3,1.05E+08,2306797,0,0,TBA_SC,0,0.409210731,9.935505298,8.713694964,0.292675835,7.33848971,1.199235406,4.097501206,0.066551418,27.5
2,CHA,17:10.3,1.05E+08,2316758,0,0,TBA_SC,0,0.409391139,9.935685706,8.713694964,0.292856243,7.339228982,1.199974678,4.098232446,0.063719443,27.5
2,CHA,17:20.3,1.05E+08,2326791,0,0,TBA_SC,0,0.409568302,9.935862869,8.713694964,0.293033406,7.339954951,1.200700646,4.097866826,0.063719443,27.5
2,CHA,17:30.3,1.05E+08,2336747,0,0,TBA_SC,0,0.40975076,9.936045327,8.713694964,0.293215864,7.340702622,1.201448318,4.097866826,0.06513543,27.5
2,CHA,17:40.3,1.05E+08,2346777,0,0,TBA_SC,0,0.409933725,9.936228293,8.713694964,0.293398829,7.341452404,1.2021981,4.098598066,0.063719443,27.5
2,CHA,17:50.3,1.05E+08,2356784,0,0,TBA_SC,0,0.410102578,9.936397146,8.713694964,0.293567682,7.342144311,1.202890007,4.097135586,0.05947148,27.5
2,CHA,18:00.3,1.05E+08,2366780,0,0,TBA_SC,0,0.410275021,9.936569589,8.713694964,0.293740125,7.342850924,1.20359662,4.097866826,0.062303455,27.5
2,CHA,18:10.3,1.05E+08,2376760,0,0,TBA_SC,0,0.410445518,9.936740086,8.713694964,0.293910622,7.343549596,1.204295292,4.097501206,0.060887467,27.5
2,CHA,18:20.3,1.05E+08,2386785,0,0,TBA_SC,0,0.41061744,9.936912008,8.713694964,0.294082544,7.344254108,1.204999804,4.097501206,0.05947148,27.5
2,CHA,18:30.3,1.06E+08,2396771,0,0,TBA_SC,0,0.410782767,9.937077335,8.713694964,0.294247871,7.344931591,1.205677287,4.097501206,0.058055492,27.5
2,CHA,18:40.3,1.06E+08,2406749,0,0,TBA_SC,0,0.410947816,9.937242384,8.713694964,0.29441292,7.345607925,1.20635362,4.097501206,0.056639505,27.5
2,CHA,18:50.3,1.06E+08,2416758,0,0,TBA_SC,0,0.411107181,9.937401749,8.713694964,0.294572285,7.346260958,1.207006653,4.096769967,0.056639505,27.5
2,CHA,19:00.3,1.06E+08,2426770,0,0,TBA_SC,0,0.41127031,9.937564878,8.713694964,0.294735414,7.346929404,1.2076751,4.097866826,0.058055492,27.5
2,CHA,19:10.3,1.06E+08,2436755,0,0,TBA_SC,0,0.411427133,9.937721701,8.713694964,0.294892237,7.347572017,1.208317713,4.097501206,0.055223517,27.5
2,CHA,19:20.3,1.06E+08,2446771,0,0,TBA_SC,0,0.4115844,9.937878968,8.713694964,0.295049505,7.348216453,1.208962148,4.097866826,0.056639505,27.5
2,CHA,19:30.3,1.06E+08,2456766,0,0,TBA_SC,0,0.411740103,9.938034672,8.713694964,0.295205208,7.34885446,1.209600156,4.098232446,0.05947148,27.5
2,CHA,19:40.3,1.06E+08,2466782,0,0,TBA_SC,0,0.411905418,9.938199986,8.713694964,0.295370522,7.349531876,1.210277572,4.097866826,0.05947148,27.5
2,CHA,19:50.3,1.06E+08,2476747,0,0,TBA_SC,0,0.412067844,9.938362412,8.713694964,0.295532948,7.350197468,1.210943164,4.097866826,0.058055492,27.5
2,CHA,20:00.3,1.06E+08,2486800,0,0,TBA_SC,0,0.41221646,9.938511028,8.713694964,0.295681564,7.350806453,1.211552149,4.097135586,0.048143579,27.5
2,CHA,20:10.3,1.06E+08,2496787,0,0,TBA_SC,0,0.412355838,9.938650406,8.713694964,0.295820942,7.351377548,1.212123244,4.097501206,0.052391542,27.5
2,CHA,20:20.3,1.06E+08,2506802,0,0,TBA_SC,0,0.412512539,9.938807107,8.713694964,0.295977644,7.352019663,1.212765359,4.097866826,0.058055492,27.5
2,CHA,20:30.3,1.06E+08,2516772,0,0,TBA_SC,0,0.412671197,9.938965765,8.713694964,0.296136302,7.352669803,1.213415499,4.097501206,0.058055492,27.5
2,CHA,20:40.3,1.06E+08,2526775,0,0,TBA_SC,0,0.412823955,9.939118523,8.713694964,0.296289059,7.353295777,1.214041473,4.098232446,0.055223517,27.5
2,CHA,20:50.3,1.06E+08,2536797,0,0,TBA_SC,0,0.412975401,9.939269969,8.713694964,0.296440505,7.353916372,1.214662068,4.097866826,0.053807529,27.5
2,CHA,21:00.3,1.06E+08,2546783,0,0,TBA_SC,0,0.413128379,9.939422946,8.713694964,0.296593483,7.354543232,1.215288928,4.097501206,0.055223517,27.5
2,CHA,21:10.3,1.06E+08,2556750,0,0,TBA_SC,0,0.413279328,9.939573895,8.713694964,0.296744432,7.355161772,1.215907468,4.097501206,0.053807529,27.5
2,CHA,21:20.3,1.06E+08,2566800,0,0,TBA_SC,0,0.413433323,9.93972789,8.713694964,0.296898427,7.355792833,1.216538529,4.097501206,0.055223517,27.5
2,CHA,21:30.3,1.06E+08,2576774,0,0,TBA_SC,0,0.413573393,9.939867961,8.713694964,0.297038497,7.356366844,1.21711254,4.097501206,0.043895616,27.5
2,CHA,21:40.3,1.06E+08,2586758,0,0,TBA_SC,0,0.413700041,9.939994608,8.713694964,0.297165145,7.356885787,1.217631483,4.098232446,0.048143579,27.5
2,CHA,21:50.3,1.06E+08,2596769,0,0,TBA_SC,0,0.413831274,9.940125842,8.713694964,0.297296379,7.35742354,1.218169236,4.097135586,0.045311604,27.5
2,CHA,22:00.3,1.06E+08,2606785,0,0,TBA_SC,0,0.413959351,9.940253918,8.713694964,0.297424455,7.357948345,1.218694042,4.097501206,0.045311604,27.5
2,CHA,22:10.3,1.06E+08,2616802,0,0,TBA_SC,0,0.414096449,9.940391016,8.713694964,0.297561553,7.358510118,1.219255814,4.097866826,0.050975554,27.5
2,CHA,22:20.3,1.06E+08,2626777,0,0,TBA_SC,0,0.414235788,9.940530356,8.713694964,0.297700893,7.359081082,1.219826778,4.097866826,0.048143579,27.5
2,CHA,22:30.3,1.06E+08,2636773,0,0,TBA_SC,0,0.414370318,9.940664885,8.713694964,0.297835422,7.359632317,1.220378012,4.097135586,0.049559567,27.5
2,CHA,22:40.3,1.06E+08,2646791,0,0,TBA_SC,0,0.414509694,9.940804261,8.713694964,0.297974798,7.360203437,1.220949133,4.097501206,0.049559567,27.5
2,CHA,22:50.3,1.06E+08,2656781,0,0,TBA_SC,0,0.414649842,9.94094441,8.713694964,0.298114947,7.360777725,1.221523421,4.097135586,0.050975554,27.5
2,CHA,23:00.2,1.06E+08,2666745,0,0,TBA_SC,0,0.414787625,9.941082192,8.713694964,0.298252729,7.361342293,1.222087989,4.097501206,0.049559567,27.5
2,CHA,23:10.3,1.06E+08,2676785,0,0,TBA_SC,0,0.414929759,9.941224326,8.713694964,0.298394863,7.361924705,1.222670402,4.097501206,0.050975554,27.5
2,CHA,23:20.3,1.06E+08,2686750,0,0,TBA_SC,0,0.415071406,9.941365973,8.713694964,0.29853651,7.362505144,1.22325084,4.098232446,0.050975554,27.5
2,CHA,23:30.3,1.06E+08,2696783,0,0,TBA_SC,0,0.415211415,9.941505982,8.713694964,0.29867652,7.36307889,1.223824587,4.097866826,0.050975554,27.5
2,CHA,23:40.3,1.06E+08,2706799,0,0,TBA_SC,0,0.415345428,9.941639995,8.713694964,0.298810532,7.363628068,1.224373764,4.097866826,0.045311604,27.5
2,CHA,23:50.3,1.06E+08,2716799,0,0,TBA_SC,0,0.415469552,9.941764119,8.713694964,0.298934656,7.364136702,1.224882399,4.098232446,0.043895616,27.5625
2,CHA,24:00.3,1.06E+08,2726790,0,0,TBA_SC,0,0.415594535,9.941889102,8.713694964,0.29905964,7.364648866,1.225394562,4.097501206,0.045311604,27.5625
2,CHA,24:10.3,1.06E+08,2736763,0,0,TBA_SC,0,0.415722584,9.942017151,8.713694964,0.299187688,7.365173585,1.225919282,4.097866826,0.046727591,27.5
2,CHA,24:20.3,1.06E+08,2746767,0,0,TBA_SC,0,0.415850901,9.942145468,8.713694964,0.299316006,7.365699388,1.226445084,4.097866826,0.048143579,27.5625
2,CHA,24:30.3,1.06E+08,2756762,0,0,TBA_SC,0,0.415984217,9.942278784,8.713694964,0.299449322,7.366245682,1.226991379,4.097866826,0.048143579,27.5625
2,CHA,24:40.3,1.06E+08,2766747,0,0,TBA_SC,0,0.416116196,9.942410763,8.713694964,0.2995813,7.36678648,1.227532177,4.097866826,0.048143579,27.5
2,CHA,24:50.3,1.06E+08,2776767,0,0,TBA_SC,0,0.416253177,9.942547744,8.713694964,0.299718281,7.367347789,1.228093485,4.097866826,0.049559567,27.5625
2,CHA,25:00.2,1.06E+08,2786673,0,0,TBA_SC,0,0.416385556,9.942680123,8.713694964,0.299850661,7.367890262,1.228635958,4.097501206,0.041063641,27.5625
1,PAU,25:00.4,1.06E+08,0,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.097501206,0,27.5625
1,PAU,25:00.4,1.06E+08,85,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.095673107,0,27.5625
1,PAU,25:10.4,1.06E+08,10070,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094576248,0,27.5625
1,PAU,25:20.4,1.06E+08,20084,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094576248,0,27.5625
1,PAU,25:30.4,1.06E+08,30063,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094210628,0,27.5625
1,PAU,25:40.4,1.06E+08,40067,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093845008,0,27.5625
1,PAU,25:50.4,1.06E+08,50049,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094210628,0,27.5625
1,PAU,26:00.4,1.06E+08,60054,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094210628,0,27.5625
1,PAU,26:10.4,1.06E+08,70084,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094210628,0,27.5625
1,PAU,26:20.4,1.06E+08,80046,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093479388,0,27.5625
1,PAU,26:30.4,1.06E+08,90089,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093845008,0,27.5625
1,PAU,26:40.4,1.06E+08,100060,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.094210628,0,27.625
1,PAU,26:50.5,1.06E+08,110091,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093479388,0,27.5625
1,PAU,27:00.4,1.06E+08,120056,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093113768,0,27.5625
1,PAU,27:10.4,1.06E+08,130086,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093845008,0,27.5625
1,PAU,27:20.4,1.06E+08,140045,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5625
1,PAU,27:30.4,1.06E+08,150065,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5625
1,PAU,27:40.5,1.06E+08,160090,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5625
1,PAU,27:50.4,1.06E+08,170085,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5625
1,PAU,28:00.4,1.06E+08,180043,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.093113768,0,27.5625
1,PAU,28:10.4,1.06E+08,190073,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5625
1,PAU,28:20.4,1.06E+08,200075,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5625
1,PAU,28:30.4,1.06E+08,210057,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092382529,0,27.5625
1,PAU,28:40.4,1.06E+08,220082,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092382529,0,27.5625
1,PAU,28:50.4,1.06E+08,230058,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5625
1,PAU,29:00.4,1.06E+08,240061,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5
1,PAU,29:10.4,1.06E+08,250061,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5
1,PAU,29:20.5,1.06E+08,260091,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092382529,0,27.5
1,PAU,29:30.4,1.06E+08,270068,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5
1,PAU,29:40.4,1.06E+08,280038,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092382529,0,27.5625
1,PAU,29:50.4,1.06E+08,290085,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5
1,PAU,30:00.4,1.06E+08,300037,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5625
1,PAU,30:10.4,1.06E+08,310077,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092748149,0,27.5625
1,PAU,30:20.4,1.06E+08,320083,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091651289,0,27.5625
1,PAU,30:30.4,1.06E+08,330068,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091651289,0,27.5
1,PAU,30:40.4,1.06E+08,340087,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.092016909,0,27.5625
1,PAU,30:50.4,1.06E+08,350080,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,31:00.4,1.06E+08,360048,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091651289,0,27.5
1,PAU,31:10.4,1.06E+08,370080,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091651289,0,27.5
1,PAU,31:20.4,1.06E+08,380067,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,31:30.4,1.06E+08,390087,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,31:40.4,1.06E+08,400039,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,31:50.4,1.06E+08,410054,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,32:00.4,1.06E+08,420087,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,32:10.4,1.06E+08,430037,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,32:20.4,1.06E+08,440067,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,32:30.4,1.06E+08,450050,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091651289,0,27.5
1,PAU,32:40.4,1.06E+08,460034,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,32:50.4,1.06E+08,470071,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,33:00.4,1.06E+08,480048,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,33:10.4,1.06E+08,490065,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,33:20.4,1.06E+08,500059,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,33:30.4,1.06E+08,510044,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,33:40.4,1.06E+08,520049,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,33:50.4,1.06E+08,530072,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,34:00.4,1.06E+08,540046,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,34:10.4,1.06E+08,550082,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,34:20.4,1.06E+08,560041,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,34:30.4,1.06E+08,570080,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,34:40.4,1.06E+08,580074,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,34:50.4,1.06E+08,590033,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.091285669,0,27.5
1,PAU,35:00.4,1.06E+08,600061,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,35:10.4,1.07E+08,610045,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,35:20.4,1.07E+08,620059,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09018881,0,27.5
1,PAU,35:30.4,1.07E+08,630060,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,35:40.4,1.07E+08,640074,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,35:50.4,1.07E+08,650054,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5
1,PAU,36:00.4,1.07E+08,660075,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,36:10.4,1.07E+08,670050,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5
1,PAU,36:20.4,1.07E+08,680075,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09018881,0,27.5625
1,PAU,36:30.4,1.07E+08,690072,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09092005,0,27.5625
1,PAU,36:40.4,1.07E+08,700035,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.09055443,0,27.5625
1,PAU,36:50.4,1.07E+08,710076,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.08982319,0,27.5625
1,PAU,37:00.4,1.07E+08,720088,0,0,TBA_WS,0,0.416385556,9.942680123,8.713694964,0,7.367890262,0,4.08982319,0,27.5625
